date,lgcode,pref,area,title,comment,url
2022-03-30,362026,徳島県,鳴門市,高齢者施設等の職員に対するPCR検査支援事業 ,,https://www.city.naruto.tokushima.jp/kurashi/shakaifukushi/kaigohoken/PCR_korei.html
2022-03-30,362026,徳島県,鳴門市,障がい者(児)施設等の職員に対するPCR検査支援事業 ,,https://www.city.naruto.tokushima.jp/kurashi/shakaifukushi/shogaisha/PCR_shogai.html
2022-03-30,362026,徳島県,鳴門市,「新型コロナウイルス感染症」に関する中小企業及び小規模事業者への支援について ,,https://www.city.naruto.tokushima.jp/kurashi/iryo/kenko/kansensho/coronavirus/shienseido/chushokigyo.html
2022-03-30,362026,徳島県,鳴門市,事業者の皆様向け ,,https://www.city.naruto.tokushima.jp/kurashi/iryo/kenko/kansensho/coronavirus/#flag12
2022-03-30,093645,栃木県,野木町, 支援情報 ,,https://www.town.nogi.lg.jp/page/page002809.html
2022-03-30,092029,栃木県,足利市,「とちまる安心認証」促進交付金 ,,https://www.city.ashikaga.tochigi.jp/page/ashikagashi-tochimaru.html
2022-03-30,092029,栃木県,足利市,足利市雇用対策支援金 ,,https://www.city.ashikaga.tochigi.jp/page/koyoutaisaku.html
2022-03-30,092029,栃木県,足利市,長期災害対策資金 ,,https://www.city.ashikaga.tochigi.jp/page/choukisaigaitaisakushikin.html
2022-03-30,092029,栃木県,足利市, 【令和2年5月1日以降】新型コロナウイルス感染症に関連する保証認定（セーフティネット保証、危機関連保証） ,,https://www.city.ashikaga.tochigi.jp/page/hosyoninteikansen.html
2022-03-30,092029,栃木県,足利市, 新型コロナ企業向け支援情報 ,,https://www.city.ashikaga.tochigi.jp/page/2020kansenkigyoushien.html
2022-03-30,092029,栃木県,足利市,農業者向け：新型コロナウィルス感染症に係る発生時の対応や相談窓口 ,,https://www.city.ashikaga.tochigi.jp/page/2020guide.html
2022-03-30,093441,栃木県,市貝町,市貝町新型コロナウイルス感染症緊急対策資金 ,,https://www.town.ichikai.tochigi.jp/forms/info/info.aspx?info_id=46603
2022-03-30,093441,栃木県,市貝町, セーフティネット保証制度・危機関連保証について ,,https://www.town.ichikai.tochigi.jp/forms/info/info.aspx?info_id=46508
2022-03-30,092011,栃木県,宇都宮市,宮の事業復活支援金 ,,https://www.city.utsunomiya.tochigi.jp/sangyo/sangyo/chushokigyo/1028421.html
2022-03-30,092011,栃木県,宇都宮市,新型コロナウイルス感染症対策特別資金 ,,https://www.city.utsunomiya.tochigi.jp/sangyo/sangyo/chushokigyo/1023114.html
2022-03-30,092011,栃木県,宇都宮市,セーフティネット保証4号認定（新型コロナウイルス感染症） ,,https://www.city.utsunomiya.tochigi.jp/sangyo/sangyo/chushokigyo/1023612.html
2022-03-30,092011,栃木県,宇都宮市,セーフティネット保証5号認定 ,,https://www.city.utsunomiya.tochigi.jp/sangyo/sangyo/chushokigyo/1006830.html
2022-03-30,092011,栃木県,宇都宮市,事業者・各種団体向け支援情報 ,,https://www.city.utsunomiya.tochigi.jp/kurashi/kenko/kansensho/etc/1023512.html
2022-03-30,092011,栃木県,宇都宮市,新型コロナウイルス感染症の影響による労働関係各種相談 ,,https://www.city.utsunomiya.tochigi.jp/kurashi/kenko/kansensho/etc/1023061.html
2022-03-30,090000,栃木県,,(第10弾)新型コロナウイルス感染拡大防止営業時間短縮協力金 ,,https://www.pref.tochigi.lg.jp/f03/10thkyoryokukin.html
2022-03-30,090000,栃木県,,(第9弾)新型コロナウイルス感染拡大防止営業時間短縮協力金 ,,https://www.pref.tochigi.lg.jp/f03/9thkyoryokukin.html
2022-03-30,090000,栃木県,,(第8弾)新型コロナウイルス感染拡大防止営業時間短縮協力金 ,,https://www.pref.tochigi.lg.jp/f03/8thkyoryokukin.html
2022-03-30,090000,栃木県,,【募集開始！】気軽におためし！サテライトオフィス体験支援補助金（栃木県外の方対象） ,,https://www.pref.tochigi.lg.jp/a03/otameshi/20210617otameshi.html
2022-03-30,090000,栃木県,,とちぎでTRY！テレワーク移住体験補助金（とちぎお試しテレワーク推進事業） ,,https://www.pref.tochigi.lg.jp/a03/otameshi_telework.html
2022-03-30,090000,栃木県,, 新型コロナウイルス感染症対策融資に係る利子補給事業について ,,https://www.pref.tochigi.lg.jp/f03/taisakuyuushi.html
2022-03-30,090000,栃木県,,新型コロナウイルス感染症対策融資 ,,https://www.pref.tochigi.lg.jp/f03/work/shoukougyou/yuushi/1179799465893.html#koronaasikin
2022-03-30,090000,栃木県,,再起支援融資 ,,https://www.pref.tochigi.lg.jp/f03/work/shoukougyou/yuushi/1213579386395.html#sousei
2022-03-30,090000,栃木県,,新型コロナウイルス感染症対策パワーアップ資金 ,,https://www.pref.tochigi.lg.jp/f03/powerupsikin.html
2022-03-30,090000,栃木県,, 新型コロナウイルス等の感染症BCPの策定支援 ,,https://www.pref.tochigi.lg.jp/f03/bcp/corona_bcp.html
2022-03-30,090000,栃木県,, 新型コロナウイルス感染症の流行により影響を受けた中小企業への支援策について ,,https://www.pref.tochigi.lg.jp/f03/group/koronasiennsaku.html
2022-03-30,090000,栃木県,,とちまる安心認証 ,,https://www.tochigi-anshin-ninsyou.jp/
2022-03-30,090000,栃木県,,新型コロナウイルス感染症関連経営再建特別相談窓口 ,,https://www.pref.tochigi.lg.jp/f03/corona_saiken_madoguchi.html
2022-03-30,090000,栃木県,,【公益財団法人木県産業振興センター】新型コロナウイルス感染症対策専用の受発注相談窓口 ,,http://www.tochigi-iin.or.jp/index/10/373.html
2022-03-30,094111,栃木県,那珂川町,那珂川町中小企業振興資金利子補給 ,,http://www.town.tochigi-nakagawa.lg.jp/life/kurashi/rishihokyuu.html
2022-03-30,094111,栃木県,那珂川町, 新型コロナウィルスに関する保証（セーフティネット保証4号、5号） ,,http://www.town.tochigi-nakagawa.lg.jp/life/kurashi/2020-0311-1120-51.html
2022-03-30,094111,栃木県,那珂川町, 事業者向け　新型コロナウイルス関連情報 ,,http://www.town.tochigi-nakagawa.lg.jp/life/kurashi/2020-0311-1249-51.html
2022-03-30,094072,栃木県,那須町,那須町空き店舗等リフォーム補助金 ,,https://www.town.nasu.lg.jp/0209/info-0000000457-1.html
2022-03-30,094072,栃木県,那須町,那須町中小企業振興資金融資制度 ,,https://www.town.nasu.lg.jp/0208/info-0000001897-1.html
2022-03-30,094072,栃木県,那須町, セーフティネット保証制度 ,,https://www.town.nasu.lg.jp/0214/info-0000000423-1.html
2022-03-30,093866,栃木県,高根沢町,新型コロナウイルス対策緊急支援資金 ,,https://www.town.takanezawa.tochigi.jp/gyosei/biz/shokogyo/2020-0423-1621-89.html
2022-03-30,093866,栃木県,高根沢町,中小企業融資振興資金融資制度 ,,https://www.town.takanezawa.tochigi.jp/gyosei/biz/shokogyo/chushokigyo.html
2022-03-30,093866,栃木県,高根沢町, セーフティネット保証4号の認定について〔新型コロナウイルス感染症〕 ,,https://www.town.takanezawa.tochigi.jp/gyosei/biz/shokogyo/2020-safetynethoshou-coronavirus.html
2022-03-30,093866,栃木県,高根沢町, セーフティネット保証5号の認定について ,,https://www.town.takanezawa.tochigi.jp/gyosei/biz/shokogyo/2020-03-sefetynethoshou5.html
2022-03-30,093424,栃木県,益子町,益子町中小企業振興資金融資にかかる信用保証料の全額補助について ,,http://www.town.mashiko.tochigi.jp/page/page003220.html
2022-03-30,093424,栃木県,益子町,【新型コロナウィルス感染症に係る中小企業者支援措置について】セーフティネット保証4・5号、危機関連保証（災害関係保証等） ,,http://www.town.mashiko.tochigi.jp/page/page002549.html
2022-03-30,092100,栃木県,大田原市, セーフティネット保証4号（中小企業信用保険法第2条第5項） ,,https://www.city.ohtawara.tochigi.jp/docs/2019111300013/
2022-03-30,092100,栃木県,大田原市, セーフティネット保証5号（中小企業信用保険法第2条第5項） ,,https://www.city.ohtawara.tochigi.jp/docs/2014062500024/
2022-03-30,092100,栃木県,大田原市, 新型コロナウイルス感染症関連情報（事業者への支援情報） ,,https://www.city.ohtawara.tochigi.jp/category/zokusei/covid19/sienjigyou/
2022-03-30,092061,栃木県,日光市,日光市ワーケーション実施支援補助金 ,,https://www.city.nikko.lg.jp/seisaku/workation.html
2022-03-30,092061,栃木県,日光市,日光市新型コロナウイルス感染防止対策商店改修等事業費補助 ,,https://www.city.nikko.lg.jp/shoukou/2020koronasyoutenkaisyu.html
2022-03-30,092061,栃木県,日光市, 新型コロナウイルス感染症に関する企業支援事業 ,,https://www.city.nikko.lg.jp/shoukou/coronavirus.html
2022-03-30,092061,栃木県,日光市,日光市中小企業振興資金（日光市融資制度）のご案内 ,,http://www.city.nikko.lg.jp/shoukou/guide/hataraku/chuushou/index.html
2022-03-30,092061,栃木県,日光市, セーフティネット認定 ,,https://www.city.nikko.lg.jp/shoukou/guide/hataraku/sn5gou.html
2022-03-30,092088,栃木県,小山市,小山市　新型コロナウイルス感染症に係る小規模事業者経営改善資金利子補給金交付事業について ,,https://www.city.oyama.tochigi.jp/site/shinsei-navi/224947.html
2022-03-30,092088,栃木県,小山市,中小企業向け融資制度のご案内　低利率・低保証料、保証料補助金もあります！ ,,https://www.city.oyama.tochigi.jp/site/shinsei-navi/2123.html
2022-03-30,092088,栃木県,小山市, セーフティネット保証4号の認定申請について ,,https://www.city.oyama.tochigi.jp/site/shinsei-navi/220792.html
2022-03-30,092088,栃木県,小山市, セーフティネット保証5号の認定申請について ,,https://www.city.oyama.tochigi.jp/site/shinsei-navi/2125.html
2022-03-30,092088,栃木県,小山市, 【新型コロナウイルスに関する情報】中小企業者向け支援策のご案内 ,,https://www.city.oyama.tochigi.jp/site/shinsei-navi/223696.html
2022-03-30,093432,栃木県,茂木町,事業所応援支援金 ,,https://www.town.motegi.tochigi.jp/motegi/nextpage.php?cd=6429&syurui=2
2022-03-30,093432,栃木県,茂木町,茂木町新型コロナウイルス感染症緊急対策資金 ,,https://www.town.motegi.tochigi.jp/motegi/nextpage.php?cd=5751&syurui=2
2022-03-30,093432,栃木県,茂木町,セーフティネット保証4・5号、危機関連保証について ,,https://www.town.motegi.tochigi.jp/motegi/nextpage.php?cd=5737&syurui=2
2022-03-30,092096,栃木県,真岡市,真岡市ウィズコロナ対応事業所支援補助金 ,,https://www.city.moka.lg.jp/toppage/soshiki/shokokanko/4/koronasien/13087.html
2022-03-30,092096,栃木県,真岡市,真岡市新型コロナウイルス感染症対策 事業継続支援金 ,,https://www.city.moka.lg.jp/toppage/soshiki/shokokanko/4/koronasien/13071.html
2022-03-30,092096,栃木県,真岡市,真岡市新型コロナウイルス感染症対策 アクリル板等設置支援金 ,,https://www.city.moka.lg.jp/toppage/soshiki/shokokanko/4/koronasien/12289.html
2022-03-30,092096,栃木県,真岡市, 真岡市融資制度のご案内 ,,https://www.city.moka.lg.jp/toppage/soshiki/shokokanko/4/1/shougyoushinkou/1/moka_yuushi/1978.html
2022-03-30,092096,栃木県,真岡市,4号【新型コロナウイルス感染症】（経営安定関連保証） ,,https://www.city.moka.lg.jp/toppage/soshiki/shokokanko/4/1/shougyoushinkou/1/moka_yuushi/9310.html
2022-03-30,092096,栃木県,真岡市,5号（経営安定関連保証） ,,https://www.city.moka.lg.jp/toppage/soshiki/shokokanko/4/1/shougyoushinkou/1/moka_yuushi/8067.html
2022-03-30,092096,栃木県,真岡市, 小規模事業者経営改善資金(マル経融資)利子補給事業 ,,https://www.city.moka.lg.jp/toppage/soshiki/shokokanko/4/1/shougyoushinkou/1/1975.html
2022-03-30,092096,栃木県,真岡市, 事業者支援（各種助成金など） ,,https://www.city.moka.lg.jp/toppage/soshiki/jouhouseisaku/1/10/11941.html#%E4%BA%8B%E6%A5%AD%E8%80%85%E6%94%AF%E6%8F%B4
2022-03-30,092096,栃木県,真岡市, 【市内の中小企業・小規模事業者様へ】新型コロナウイルスに関する相談窓口 ,,https://www.city.moka.lg.jp/toppage/soshiki/shokokanko/4/1/shougyoushinkou/1/9932.html
2022-03-30,092134,栃木県,那須塩原市,那須塩原市オフィス整備費補助金 ,,https://www.city.nasushiobara.lg.jp/soshikikarasagasu/shokokankoka/shokogyo/6218.html
2022-03-30,092134,栃木県,那須塩原市,新型コロナウイルス感染症感染拡大防止協力金 ,,https://www.city.nasushiobara.lg.jp/soshikikarasagasu/shingatacoronaviruskansenshotaisakushitsu/shingatacoronaviruskanrenjoho_/9/5960.html
2022-03-30,092134,栃木県,那須塩原市,り災特別資金(新型コロナウイルス感染症対応)のご案内 ,,https://www.city.nasushiobara.lg.jp/soshikikarasagasu/shokokankoka/shokogyo/1/2803.html
2022-03-30,092134,栃木県,那須塩原市,中小企業者事業資金(制度融資)の概要について ,,https://www.city.nasushiobara.lg.jp/soshikikarasagasu/shokokankoka/shokogyo/1/2760.html
2022-03-30,092134,栃木県,那須塩原市, 中小企業者事業資金の保証料補助制度の変更について ,,https://www.city.nasushiobara.lg.jp/soshikikarasagasu/shokokankoka/shokogyo/1/4123.html
2022-03-30,092134,栃木県,那須塩原市, セーフティネット保証制度について ,,https://www.city.nasushiobara.lg.jp/soshikikarasagasu/shokokankoka/shokogyo/1/2750.html
2022-03-30,092134,栃木県,那須塩原市, セーフティネット保証4号の認定について(新型コロナウイルス感染症対応) ,,https://www.city.nasushiobara.lg.jp/soshikikarasagasu/shokokankoka/shokogyo/1/5592.html
2022-03-30,092134,栃木県,那須塩原市, セーフティネット保証5号認定について ,,https://www.city.nasushiobara.lg.jp/soshikikarasagasu/shokokankoka/shokogyo/1/2799.html
2022-03-30,092134,栃木県,那須塩原市, 【事業者向】支援策一覧 ,,https://www.city.nasushiobara.lg.jp/soshikikarasagasu/shingatacoronaviruskansenshotaisakushitsu/shingatacoronaviruskanrenjoho_/9/5986.html
2022-03-30,093017,栃木県,上三川町,中小企業向け融資・利子補給制度（新型コロナウイルス対策） ,,https://www.town.kaminokawa.lg.jp/0280/info-0000000705-0.html
2022-03-30,093017,栃木県,上三川町,新型コロナウイルス感染症に係る中小企業者対策（セーフティネット保証4号） ,,https://www.town.kaminokawa.lg.jp/0157/info-0000001798-0.html
2022-03-30,093017,栃木県,上三川町,新型コロナウイルス感染症に係る中小企業者対策（セーフティネット保証5号） ,,https://www.town.kaminokawa.lg.jp/0157/info-0000001814-0.html
2022-03-30,093017,栃木県,上三川町,給付金・貸付等一覧 ,,https://www.town.kaminokawa.lg.jp/0280/info-0000001992-0.html
2022-03-30,093017,栃木県,上三川町,各種相談窓口 ,,https://www.town.kaminokawa.lg.jp/0282/genre3-0-001.html
2022-03-30,093611,栃木県,壬生町,壬生町地域事業者応援金 ,,https://www.town.mibu.tochigi.jp/docs/2021102700030/
2022-03-30,093611,栃木県,壬生町,＜中小企業者の方へ＞中小企業者販路開拓等支援事業について ,,https://www.town.mibu.tochigi.jp/docs/2021070500021/
2022-03-30,093611,栃木県,壬生町,緊急経営対策資金（新型コロナウイルス対策） ,,https://www.town.mibu.tochigi.jp/docs/2020031800040/
2022-03-30,093611,栃木県,壬生町,壬生町中小企業融資制度 ,,https://www.town.mibu.tochigi.jp/docs/2014120300122/
2022-03-30,093611,栃木県,壬生町, 中小企業信用保険法第2条第5項（セーフティネット保証）の認定について ,,https://www.town.mibu.tochigi.jp/docs/2015021600236/
2022-03-30,093611,栃木県,壬生町, 新型コロナウイルス感染症に伴う各種支援策のご案内 ,,https://www.town.mibu.tochigi.jp/docs/2020051400015/
2022-03-30,092053,栃木県,鹿沼市,シェアオフィス等整備事業補助金 ,,https://www.city.kanuma.tochigi.jp/0272/info-0000006597-1.html
2022-03-30,092053,栃木県,鹿沼市,鹿沼市感染症対策経営安定化補助金（利子補給） ,,https://www.city.kanuma.tochigi.jp/0242/info-0000006054-1.html
2022-03-30,092053,栃木県,鹿沼市,鹿沼市緊急経営対策特別資金 ,,https://www.city.kanuma.tochigi.jp/0248/info-0000001189-1.html
2022-03-30,092053,栃木県,鹿沼市, 新型コロナウイルス感染症関連支援策について ,,https://www.city.kanuma.tochigi.jp/0000/info-0000006247-1.html
2022-03-30,092118,栃木県,矢板市, セーフティネット保証4号（令和2年新型コロナウイルス感染症）認定について ,,https://www.city.yaita.tochigi.jp/site/coronavirus/korona-seifutexinextuto4gou.html
2022-03-30,092118,栃木県,矢板市, セーフティネット保証5号の全業種指定が延長されました ,,https://www.city.yaita.tochigi.jp/site/coronavirus/se-futexinextuto5gou.html
2022-03-30,092118,栃木県,矢板市, 新型コロナウイルスに関する中小企業者向け支援策のご案内 ,,https://www.city.yaita.tochigi.jp/site/coronavirus/koronatyuusyousienn.html
2022-03-30,092045,栃木県,佐野市,事業所等事業継続計画(BCP)策定奨励金 ,,https://www.city.sano.lg.jp/soshikiichiran/sangyou/sangyoritsushisuishinka/oshirase/17635.html
2022-03-30,092045,栃木県,佐野市,新型コロナウイルス感染症予防対策を講じたPRイベント事業費補助金 ,,https://www.city.sano.lg.jp/soshikiichiran/sougou/toshibrandsuishin/oshirase/15532.html
2022-03-30,092045,栃木県,佐野市,佐野市事業所等新しい働き方導入促進補助金 ,,https://www.city.sano.lg.jp/soshikiichiran/sangyou/sangyoritsushisuishinka/oshirase/17697.html
2022-03-30,092045,栃木県,佐野市,佐野市サテライトオフィス等立地促進奨励金 ,,https://www.city.sano.lg.jp/soshikiichiran/sangyou/sangyoritsushisuishinka/gyomuannai/2/17694.html
2022-03-30,092045,栃木県,佐野市,佐野市新型コロナウイルス感染拡大防止営業時間短縮等影響事業者支援金 ,,https://www.city.sano.lg.jp/soshikiichiran/sangyou/sangyoritsushisuishinka/oshirase/17413.html
2022-03-30,092045,栃木県,佐野市,佐野市新しい働き方環境整備費補助金 ,,https://www.city.sano.lg.jp/kurashi_gyosei/sangyo_shigoto/business/kigyoshien_ritchisokushin/16422.html
2022-03-30,092045,栃木県,佐野市,佐野市新業態開拓支援補助金 ,,https://www.city.sano.lg.jp/soshikiichiran/sangyou/sangyoritsushisuishinka/oshirase/15359.html
2022-03-30,092045,栃木県,佐野市,佐野市緊急景気対策資金(新型コロナウイルス感染症型) ,,https://www.city.sano.lg.jp/soshikiichiran/sangyou/sangyoritsushisuishinka/oshirase/14796.html#rishi
2022-03-30,092045,栃木県,佐野市, 新型コロナウイルス感染症にかかるセーフティネット保証4号の認定について ,,https://www.city.sano.lg.jp/soshikiichiran/sangyou/sangyoritsushisuishinka/oshirase/14544.html
2022-03-30,092045,栃木県,佐野市, セーフティネット保証5号の認定について ,,https://www.city.sano.lg.jp/soshikiichiran/sangyou/sangyoritsushisuishinka/oshirase/17982.html
2022-03-30,092045,栃木県,佐野市, 事業者向けの情報 ,,https://www.city.sano.lg.jp/jyuyonaoshirase/14220.html#jigyou
2022-03-30,092142,栃木県,さくら市,とちまる安心認証取得促進事業交付金 ,,http://www.city.tochigi-sakura.lg.jp/site/shingatakorona/totimaruansin.html
2022-03-30,092142,栃木県,さくら市, 緊急経済対策特別資金に係る利子補給事業 ,,http://www.city.tochigi-sakura.lg.jp/site/shingatakorona/kinkyuukeizai.html
2022-03-30,092142,栃木県,さくら市, 新型コロナウイルス感染症対策特別資金に係る利子補給事業 ,,http://www.city.tochigi-sakura.lg.jp/site/shingatakorona/shingatakorona-rishihokyu.html
2022-03-30,092037,栃木県,栃木市,令和3年度新型コロナウイルス感染症対策中小企業緊急資金利子補助金 ,,https://www.city.tochigi.lg.jp/site/covid19/37580.html
2022-03-30,092037,栃木県,栃木市,中小企業緊急景気対策特別資金 ,,https://www.city.tochigi.lg.jp/soshiki/32/14668.html
2022-03-30,092037,栃木県,栃木市, 事業者支援・相談 ,,https://www.city.tochigi.lg.jp/site/covid19/list299-782.html
2022-03-30,093459,栃木県,芳賀町,新型コロナウイルス感染症対策個人事業者等支援事業費補助金 ,,https://www.town.tochigi-haga.lg.jp/kankou/hojyo_yousiki/kojinnjigyousya.html
2022-03-30,093459,栃木県,芳賀町,芳賀町新型コロナウイルス感染症飛沫防止対策費補助金 ,,https://www.town.tochigi-haga.lg.jp/kankou/hojyo_yousiki/himatuboushi.html
2022-03-30,093459,栃木県,芳賀町, 新型コロナウイルス感染症に係る中小企業への支援制度及び相談窓口 ,,https://www.town.tochigi-haga.lg.jp/kankou/covid19/chuusyoukigyou.html
2022-03-30,093459,栃木県,芳賀町, セーフティネット保証・危機関連保証 ,,https://www.town.tochigi-haga.lg.jp/kurashi/shigoto/shoukougyou/sefutey.html
2022-03-30,093840,栃木県,塩谷町, 新型コロナウイルスに関する中小企業向け相談窓口・支援策について ,,https://www.town.shioya.tochigi.jp/info/1335
2022-03-30,092169,栃木県,下野市,下野市公共交通緊急対策支援事業費補助金 ,,https://www.city.shimotsuke.lg.jp/0283/info-0000007148-7.html
2022-03-30,092169,栃木県,下野市,下野市　資金に係る利子補給金【新型コロナウイルス対策】 ,,https://www.city.shimotsuke.lg.jp/2003/info-0000006248-7.html
2022-03-30,092169,栃木県,下野市,下野市　運転資金の融資制度【新型コロナウイルス対策】 ,,https://www.city.shimotsuke.lg.jp/2003/info-0000006236-7.html
2022-03-30,092169,栃木県,下野市,セーフティネット保証制度第4号 ,,https://www.city.shimotsuke.lg.jp/2003/info-0000006130-7.html
2022-03-30,092169,栃木県,下野市,【新型コロナ】事業者向けの支援金・融資制度など ,,https://www.city.shimotsuke.lg.jp/2003/info-0000006437-3.html
2022-03-30,092151,栃木県,那須烏山市, 【市制度融資】新型コロナウイルス感染症緊急対策資金 ,,https://www.city.nasukarasuyama.lg.jp/page/page000576.html
2022-03-30,092151,栃木県,那須烏山市, 新型コロナウイルス感染症に関する事業者向け支援策について ,,https://www.city.nasukarasuyama.lg.jp/page/page000536.html
2022-03-30,092151,栃木県,那須烏山市, 新型コロナウイルス感染症支援制度 ,,https://www.city.nasukarasuyama.lg.jp/page/page000498.html
2022-03-30,312045,鳥取県,境港市,セーフティネット保証4号 ,,https://www.city.sakaiminato.lg.jp/index.php?view=109821
2022-03-30,312045,鳥取県,境港市,セーフティネット保証5号 ,,https://www.city.sakaiminato.lg.jp/index.php?view=11177
2022-03-30,312045,鳥取県,境港市, 新型コロナウイルスに関する主な事業者向け支援策一覧 ,,https://www.city.sakaiminato.lg.jp/index.php?view=111727
2022-03-30,313840,鳥取県,日吉津村,日吉津村農林水産ささえあい事業費補助金 ,,http://www.hiezu.jp/list/kensetsu-san/m145/y107/
2022-03-30,313840,鳥取県,日吉津村,日吉津村小規模事業者経営改善資金利子補給補助金 ,,https://www.hiezu.jp/list/kensetsu-san/g180/q932/
2022-03-30,313840,鳥取県,日吉津村,日吉津村中小企業資金融資制度 ,,http://www.hiezu.jp/list/kensetsu-san/g180/u112/r411/
2022-03-30,313840,鳥取県,日吉津村, 感染症対策支援事業一覧 ,,https://www.hiezu.jp/covid-19/z332/
2022-03-30,313840,鳥取県,日吉津村,中小企業金融相談窓口 ,,http://www.hiezu.jp/list/kensetsu-san/g180/u112/v432/
2022-03-30,313289,鳥取県,智頭町,コロナに負けるな中小企業支援金（第3弾） ,,https://www1.town.chizu.tottori.jp/chizu/news/45/6/3/
2022-03-30,313289,鳥取県,智頭町,新型コロナウイルス感染症特設ページ ,,https://www1.town.chizu.tottori.jp/chizu/news/45/
2022-03-30,312037,鳥取県,倉吉市,セーフティネット保証制度 ,,https://www.city.kurayoshi.lg.jp/gyousei/div/sangyou/shoukou/112/78/
2022-03-30,313891,鳥取県,南部町, 融資制度等に必要な証明書の交付手数料の免除 ,,https://www.town.nanbu.tottori.jp/admin/chouminseikatsuka/e845/
2022-03-30,313891,鳥取県,南部町, 新型コロナウイルス感染症に関する給付金・助成金情報 ,,https://www.town.nanbu.tottori.jp/admin/soumuka/q623/
2022-03-30,313700,鳥取県,湯梨浜町,セーフティネット保証5号の認定申請のご案内 ,,https://www.yurihama.jp/soshiki/10/12392.html
2022-03-30,313700,鳥取県,湯梨浜町, 新型コロナウイルス対策　特設サイト（最初にご覧ください） ,,https://www.yurihama.jp/site/covid-19/
2022-03-30,313700,鳥取県,湯梨浜町, 国・県・町などが実施している各種支援制度（企業経営者向け） ,,https://www.yurihama.jp/site/covid-19/12756.html
2022-03-30,313726,鳥取県,北栄町,北栄町緊急雇用対策農林水産ささえあい事業（援農型）補助金 ,,http://www.e-hokuei.net/7905.htm
2022-03-30,313726,鳥取県,北栄町, 新型コロナウイルス対策融資利子補助金 ,,http://www.e-hokuei.net/7841.htm
2022-03-30,313726,鳥取県,北栄町, 飲食・観光・旅客運送業等を対象とした支援 ,,http://www.e-hokuei.net/7879.htm
2022-03-30,313726,鳥取県,北栄町,セーフティネット4号（新型コロナウイルス感染症等）について ,,http://www.e-hokuei.net/7812.htm
2022-03-30,313726,鳥取県,北栄町,セーフティネット5号について ,,http://www.e-hokuei.net/7813.htm
2022-03-30,312029,鳥取県,米子市,新型コロナウイルス感染症対応融資利子補給基金 ,,https://www.city.yonago.lg.jp/29440.htm
2022-03-30,312029,鳥取県,米子市,セーフティネット保証4号（令和2年新型コロナウイルス感染症） ,,https://www.city.yonago.lg.jp/28759.htm
2022-03-30,312029,鳥取県,米子市,セーフティネット保証5号 ,,https://www.city.yonago.lg.jp/29526.htm
2022-03-30,312029,鳥取県,米子市, 新型コロナウイルスの影響に対応するための沿道飲食店等の路上利用に伴う道路占用の取扱い ,,https://www.city.yonago.lg.jp/32250.htm
2022-03-30,312029,鳥取県,米子市, 【事業者向け】新型コロナウイルス感染症関連　相談窓口・支援制度など ,,https://www.city.yonago.lg.jp/28783.htm
2022-03-30,313718,鳥取県,琴浦町,セーフティネット4号（新型コロナウイルス感染症等）について ,,https://www.town.kotoura.tottori.jp/docs/2020050800045/
2022-03-30,313718,鳥取県,琴浦町,セーフティネット5号について ,,https://www.town.kotoura.tottori.jp/docs/2020050800052/
2022-03-30,313718,鳥取県,琴浦町, 各種支援制度・キャンペーンに関する情報（事業者向け） ,,http://www.town.kotoura.tottori.jp/docs/2020063000029/
2022-03-30,313297,鳥取県,八頭町,セーフティネット保証及び危機関連保証に関する認定申請について ,,http://www.town.yazu.tottori.jp/item/7316.htm#itemid7316
2022-03-30,313297,鳥取県,八頭町, 新型コロナウイルス感染症に伴う企業支援施策 ,,http://www.town.yazu.tottori.jp/2724.htm
2022-03-30,313297,鳥取県,八頭町,新型コロナウイルス感染症対応窓口 ,,http://www.town.yazu.tottori.jp/2723.htm
2022-03-30,313254,鳥取県,若桜町,新型コロナウイルス感染症情報 ,,http://www.town.wakasa.tottori.jp/?page_id=22289
2022-03-30,313866,鳥取県,大山町,大山町新型コロナウイルス感染症対策資金利子補助金 ,,https://www.daisen.jp/1/10/2/c103/
2022-03-30,313866,鳥取県,大山町,大山町中小企業小口融資 ,,https://www.daisen.jp/1/10/2/6/1/
2022-03-30,313866,鳥取県,大山町,セーフティネット保証4号 ,,https://www.daisen.jp/1/10/2/8/e872/
2022-03-30,313866,鳥取県,大山町,セーフティネット保証5号 ,,https://www.daisen.jp/1/10/2/8/x169/
2022-03-30,313866,鳥取県,大山町, 事業者の方へ ,,https://www.daisen.jp/1/13/z746/
2022-03-30,313866,鳥取県,大山町,中小企業金融相談窓口～大山町商工会～ ,,https://www.daisen.jp/1/10/2/5/
2022-03-30,310000,鳥取県,,オミクロン株影響対策緊急応援金 ,,https://www.pref.tottori.lg.jp/302627.htm
2022-03-30,310000,鳥取県,,新時代対応型事業展開支援補助金 ,,https://www.pref.tottori.lg.jp/301771.htm
2022-03-30,310000,鳥取県,,コロナ禍再生応援金 ,,https://www.pref.tottori.lg.jp/301522.htm
2022-03-30,310000,鳥取県,,新型コロナウイルス雇用安定支援金 ,,https://www.pref.tottori.lg.jp/291913.htm
2022-03-30,310000,鳥取県,,県内企業多角化・新展開応援補助金 ,,https://www.pref.tottori.lg.jp/295636.htm
2022-03-30,310000,鳥取県,,令和3年度鳥取県社会福祉施設等に係るPCR検査等支援事業補助金 ,,https://www.pref.tottori.lg.jp/295490.htm
